Label,clean_text,String,encoded_label,is_toxic
Non-bullying,rafathar nya mantull ni pulang tidak jadi menginap karena tidak teman mamany di rumah papany pulangg jadi jagain temani mama ya aa,"""Rafathar nya mantull ni, pulang nggk jd nginep karna nggk ada temen mamany d rmh papany belum pulangg.. jd jagain dan temenin mama dulu  ya aa""",1.0,False
Non-bullying,kultur kerja kaya gini saya bagus si tidak kapitalis sekali petingginya kerja ngevlog endors semoga gaji tidak senjang si haha,"""kultur kerja kaya gini menurut gw bagus si ga kapitalis banget, petingginya juga ikut kerja misal ngevlog atau endors, semoga gaji juga ga senjang si haha""",1.0,False
Non-bullying,senang kerja rans mbak gigi tidak ngebossy,"""Pantas pada senang kerja di Rans.. mbak gigi nggak ngebossy..""",1.0,False
Non-bullying,senang yaa lihat orang sukses meeting ya allah pengen sukses mirip begitu biar status instastory,"""Seneng yaa lihat orang sukses meeting. Ya Allah pengen sukses kayak gitu biar ada status di instastory""",1.0,False
Non-bullying,semoga kelg crew sehat rejeki terus lancar ya kak gigi,"""smga semua kelg dan crew sehat semua.. dan rejeki trs lancar ya kak gigi..""",1.0,False
Non-bullying,fokus nagita pas minum sempet baca doa keren sangat hasil didikan orang tua nya,"""Fokus ke nagita pas mau minum masih sempet baca doa. keren bgt hasil dari didikan orang tua nya""",1.0,False
Bullying,kasihan ya nagita suami kerjaannya berzinah,"""Kasihan ya , Nagita punya suami kerjaannya berzinah terus""",0.0,False
Non-bullying,koreaable sekali face rafathar cakap ganteng manis sekali,"""Koreaable banget face rafathar cakep ganteng manis banget""",1.0,False
Non-bullying,masyaallah rafathar ganteng sangat tidak kuat ngeliat alisny,"""MasyaAllah Rafathar tambah besar makin tambah ganteng bgt gk kuat ngeliat alisny?""",1.0,False
Non-bullying,siwon ya lama2 perasaan saya saja,"""Kok mirip siwon ya lama2, apa perasaan gw aja.""",1.0,False
Non-bullying,lucunya berasa mirip kaka adik,"""Lucunya berasa kayak kaka dan adek""",1.0,False
Non-bullying,wajah nagita kya umur 20an,"""Itu wajah nagita kya masih umur 20an""",1.0,False
Non-bullying,foto nomor edit edit ya saayy kamera nyaa bening model fotonya bening tidak pakai filter tipu tipu,"""Foto no edit edit ya saayy kamera nyaa bening,,, model fotonya pun juga bening gak perlu pakai filter tipu tipu""",1.0,False
Non-bullying,look nya rafathar memang tidak dipungkiri diborong gen mama gigi haha,"""Look-nya Rafathar emang gak bisa dipungkiri, diborong gen mama gigi semua HAHA.""",1.0,False
Non-bullying,nagita kaya anak muda coba cantikk bangeett,"""Nagita masa kaya anak muda coba cantikk bangeett""",1.0,False
Non-bullying,masyaallah mamany cantik anaknya ganteng perfect,"""Masyaallah mamany cantik anakny ganteng, perfect""",1.0,False
Non-bullying,kaya adik kakak kak gigi kelihatan muda sekali,"""Kaya adek kakak.. kak gigi keliatan muda banget""",1.0,False
Non-bullying,gede saja rafathar ya pintar ya rafathar,"""Tambah gede aja rafathar ya tambah pinter ya Rafathar""",1.0,False
Non-bullying,mama gigi rambutnya pirang cantik muda,"""Mama gigi kalau rambutnya agak pirang tambah cantik dan tampak lebih muda""",1.0,False
Non-bullying,ootd mama gigi simple elegan nya masyaallah,"""OOTD mama gigi simple tapi elegan dilihat nya, masyaallah""",1.0,False
Non-bullying,masyaallah mamah gigi bening bet sudah sehat mamah gigi dan keluarga,"""Masyaallah mamah gigi bening bet dah, sehat selalu mamah gigi dn keluarga""",1.0,False
Non-bullying,mama gigi ketemu gajah gajahnya senang tertawa begitu ahhaha,"""mama gigi ketemu gajah. gajahnya seneng sampai ketawa gitu ahhaha.""",1.0,False
Non-bullying,ya allah tidak tahu kenapa aku suka lihat nagita pakai dress modelnya cakap cakap,"""Ya allah ga tau knp ak suka setiap lihat nagita pake dress modelnya cakep cakep""",1.0,False
Non-bullying,i see beauty in everything mba gigi sehat dede bayi nya,"""i see beauty in everything mba gigi sehat selalu sama dede bayi nya""",1.0,False
Non-bullying,mama gigi cantik sekali look younger than her age love mama gigi,"""Mama gigi cantik banget? look younger than her age.. love mama gigi""",1.0,False
Non-bullying,semoga adeknya rafathar anak tangguh kuat cerdas,"""Semoga adeknya rafathar menjadi anak yang tangguh kuat cerdas""",1.0,False
Non-bullying,pakaian apapun yang dipakai mama gigi keceee,"""Pakaian apapun yg dipake mama gigi selalu keceee""",1.0,False
Non-bullying,terima kasih kak nagita raffinagita1717 support molly si gajah satwa satwa bali zoo kunjungannya keluarga,"""Terima kasih kak Nagita @raffinagita1717 sudah support Molly si gajah dan satwa-satwa di Bali Zoo lainnya dengan kunjungannya bersama keluarga""",1.0,False
Non-bullying,kaya nya gajahnya merasakan aura positif nya mb gigi sumringah juga gajahnya loo,"""Kaya ny gajahnya merasakan aura positif nya mb gigi itu? kelihatan sumringah jg gajahnya loo..""",1.0,False
Non-bullying,manis sekali mbak gigi masya allah hamil bersinar,"""Manis banget mbak gigi.. Masya Allah.. hamil semakin bersinar..""",1.0,False
Non-bullying,mama gigi tidak pernah tidak cantik sih kalau,"""Mama gigi gapernah ga cantik sih kalo menurut aku.""",1.0,False
Non-bullying,semoga sehat bayi kandungan nya ibunya ya,"""Semoga sehat selalu bayi dalam kandungan nya sama ibunya ya.""",1.0,False
Non-bullying,cantik sekali semoga sehat kakak panutan,"""Cantik banget semoga sehat selalu kakak panutan""",1.0,False
Non-bullying,masyaallah mempesona kaum adam kaum hawa,"""MasyaAllah selalu mempesona baik kaum adam maupun kaum hawa""",1.0,False
Non-bullying,tidak orang bangun tidur siang secantik ka yaya,"""Gak ada orang lain yang bangun tidur siang secantik ini selain ka yaya""",1.0,False
Non-bullying,tua muda yehh mukanya cantik bngett mau nangiss ampun cantik ka yaya,"""makin tua makin muda yehh mukanya, mana cantik bngett mo nangiss ampun cantik terus ka yaya""",1.0,False
Non-bullying,gapaham cakeup nya natural masyaallah,"""Gapaham lagi cakeup nya natural Masyaallah""",1.0,False
Non-bullying,raisa mah tipe cantik sopan santun pakaiannya,"""Raisa mah tipe cantik tapi sopan santun pakaiannya""",1.0,False
Non-bullying,ka yayaaa why are you always stunning pretty girl,"""ka yayaaa, why are you always stunning pretty girl.""",1.0,False
Non-bullying,ya allah ni orang peri cantik amatt,"""Ya Allah ni orang apa peri, cantik amatt""",1.0,False
Non-bullying,cantik sekali heran samping kanan kiri dan lain lain tetap saja cantik,"""Kenapa cantik banget aku heran dilihat dari samping kanan kiri depan dll tetep aja cantik""",1.0,False
Non-bullying,berhenti cakap tidak kakk pusingggg ih,"""BISA BERHENTI CAKEP GA KAKK? PUSINGGGG IH""",1.0,False
Non-bullying,cantik bajunya keren warnanya bikin pangling,"""Cantik bajunya keren warnanya bikin pangling""",1.0,False
Non-bullying,dongggg liked congratulations,"""Sudah dongggg dan sudah di liked juga.. congratulations""",1.0,False
Non-bullying,udaaaahh nontonnnnn lagunya bajunya makeup hairdo nyaaa sukaakkkk,"""Udaaaahh nontonnnnn.. lagunya bajunya makeup dan hairdo nyaaa sukaakkkk""",1.0,False
Non-bullying,raisa tidak monoton suka deh sering2 kek gini,"""Raisa sekarang ngak monoton?. Jadi suka deh?. Sering2 kek gini?.""",1.0,False
Non-bullying,sudah kunyah saja cute sekali,"""udah dong. Lagi ngunyah aja cute banget""",1.0,False
Non-bullying,penyihir secantik saya rela dikutuk tokek laut,"""Penyihir secantik ini gue rela dikutuk jadi tokek laut""",1.0,False
Non-bullying,ya ampun kak makan sih cantik sekali,"""Ya ampun kak makan apa sih kok bisa cantik banget""",1.0,False
Non-bullying,ya allah kek anak yang masih batita kalau lagi marah manyunnya gemes hahaha,"""Ya allah kek anak yg msh batita klo lg ngambek manyunnya begitu, gemes hahaha""",1.0,False
Non-bullying,sudah sumpah bagus sekali serasa liat cerita disney begitu,"""Aku udah. Dan sumpah bagus banget. Serasa liat cerita disney gitu""",1.0,False
Bullying,kamu tidak sopan mukak kamu mirip babi,"""lu lebih gak sopan, mukak lu kayak babi!""",0.0,True
Non-bullying,ya allah sempurna sih ciptaanmu yang in,"""ya Allah kenapa begitu sempurna sih ciptaanmu yg satu in""",1.0,False
Non-bullying,ragu saja cantiknya sudah kek gini bagaimana kalau yak cantiknya kek heran,"""Ragu aja cantiknya udh kek gini, gmn kl yakin yak, cantiknya kek apa, heran""",1.0,False
Non-bullying,kelihatan ragu kelihatan cantik,"""Bukan keliatan ragu, tapi keliatan cantik""",1.0,False
Non-bullying,warna bikin raisa shinning merah hitam putih pink and emerald,"""Warna yang paling bikin Raisa makin shinning itu merah, hitam, putih, pink and emerald""",1.0,False
Non-bullying,raisa pakai baju merah sumpahh cantik bgttt,"""Raisa pake baju merah sumpahh cantik bgttt""",1.0,False
Non-bullying,liriknya pendek tetapi susah hafal pas putar kali eh candu sekali,"""Liriknya pendek tp susah di hafal pas awal awal, begitu di puter beberapa kali eh kok candu banget""",1.0,False
Non-bullying,kak yaya tidak ngeraguin pendengar lagu2 nya,"""Demi apa, Kak Yaya gk pernah ngeRAGUin para pendengar lagu2 nya""",1.0,False
Non-bullying,ka yaya kalau ragu tetap secantik yah,"""Ka yaya kalo ragu tetep secantik itu yah :"")""",1.0,False
Non-bullying,ragu saja cantik kak serius,"""Ragu aja cantik kan kak, apalagi kalau serius""",1.0,False
Non-bullying,tidak alay tidak muluk muluk natural sukaaaa,"""Ngga alay. Ngga muluk muluk. Natural. Sukaaaa",1.0,True
Non-bullying,seru sangat gemoy tim berkebun plus tim alam sangat niiii,"""seru bgt gemoy, tim berkebun plus tim alam bgt niiii""",1.0,False
Non-bullying,nikmatnya menghirup oksigen bebas ya,"""nikmatnya bisa menghirup oksigen dengan bebas ya :)""",1.0,False
Non-bullying,slide mukanya gaya saja tetap cantikk,"""Slide kedua mukanya mau gaya apa aja tetep cantikk""",1.0,False
Non-bullying,mba isyana foto gelap2an gini saja aesthetic sangat ya,"""mba isyana foto gelap2an gini aja aesthetic bgt ya""",1.0,False
Non-bullying,mba isyana sudah cantik suaranya bagus kompeten ah sukaaaa,"""mba isyana udah cantik suaranya bagus kompeten pula, ah sukaaaa""",1.0,False
Non-bullying,tidak taulah suka sekali gayanya isyan,"""Ga Taulah aku juga suka banget sama gayanya isyan""",1.0,False
Non-bullying,kangen nonton konser isyan langsung masih virtual experience nya saja begitu,"""Kangen nonton konser isyan secara lgsg, meskipun msh bisa virtual, Cuma experience-nya lebih dapat aja gitu""",1.0,False
Non-bullying,congrats ka isyanasarasvati berkarya sukses mnjd inpirasi,"""Congrats ka @isyanasarasvati, terus berkarya, makin sukses? dan terus mnjd inpirasi kita semua?""",1.0,False
Non-bullying,congrats kak pantes mendapatkannya,"""Congrats kak, kamu memang pantes mendapatkannya""",1.0,False
Non-bullying,berharap kak isyanasarasvati umur inspirasi musisi indonesia suka musik indonesia kak isyana,"""Saya berharap kak @isyanasarasvati panjang umur. Sehingga bisa jadi inspirasi untuk musisi seluruh Indonesia. Saya suka musik indonesia dengan adanya kak Isyana""",1.0,False
Non-bullying,sudah cantik agak gesrek ya kelebihannya semangat produktif,"""Udah cantik, rada gesrek tapi ya ini banyak kelebihannya, semangat tetap produktif""",1.0,False
Non-bullying,gatau serasa nonton wtf benar jakarta virtual and thankyouu for the performance kak syan keren pecah mengecewakan,"""Gatau lagi, serasa nonton wtf beneran di jkt meski virtual and thankyouu for the performance kak syan! Selalu keren dan pecah! Tak pernah sekalipun mengecewakan""",1.0,False
Non-bullying,tidak lihat ka isyana live benar panggung tetapi terpesona sangat ama live virtual asli keren,"""Walaupun ga pernah lihat ka isyana live beneran di panggung. Tp aku terpesona bgt ama live virtual asli keren""",1.0,False
Non-bullying,yash we the fest even virtual tetap keren sangat kak syann huaaa energi nya dapat sangat,"""yash we the fest even virtual tapi tetep keren bgt kak syann huaaa energi nya dpt bgt""",1.0,False
Non-bullying,keren sekali sebentar mantap habis ditunggu karya ya kak stay safe and healthy isyana aku,"""Keren banget!!! walaupun sebentar tapi mantap abis! Ditunggu karya selanjutnya ya kak! Stay safe and healthy isyana ku""",1.0,False
Non-bullying,makaseh jugaa kakaaa inyeeuuuu semoga pantang menyerah kakak teman musisi yaaa,"""makaseh jugaa kakaaa inyeeuuuu semoga aku bisa pantang menyerah seperti kakak dan teman musisi lainnya yaaa""",1.0,False
Non-bullying,thank you syan senang sekali kemarin haha semoga pandemi rencana dilancarkan ya syan,"""Thank you juga, Syan! Seneng banget kemarin haha! Semoga setelah pandemi ini, semua rencana dilancarkan ya, Syan!""",1.0,False
Non-bullying,hua senang sangat kemarin 35 menitan tetapi senang liat isyan adaptasi kebiasaan baruku semoga teratur maemnya ditunggu karya kaka,"""hua seneng bgt kmrn walaupun Cuma 35 menitan tp seneng liat isyan, adaptasi kebiasaan baruku semoga bisa lebih teratur maemnya, ditunggu karya selanjutnya kaka""",1.0,False
Non-bullying,senang indonesia musisi idealis berkualitas yang berkarya diapresiasi orang,"""senang akhirnya indonesia bisa mempunyai musisi idealis berkualitas tinggi yg masih bisa terus berkarya & diapresiasi oleh banyak orang?""",1.0,False
Non-bullying,berharap menghadirkan musisi dengan genre dari yang industri biar musik indonesia berwarna,"""Berharap bisa menghadirkan musisi dgn genre yang lain dr yg sudah ada di industri? biar musik Indonesia lebih berwarna""",1.0,False
Non-bullying,congrats kak isyan semoga impian impian baiknya terwujud aamiin,"""congrats kak isyan semoga semua impian-impian baiknya segera bisa terwujud aamiin""",1.0,False
Non-bullying,benar benar idola dari musisi dipandang sebelah mata sampai label musik congrats syan,"""Bener bener idola, dr musisi yang dipandang sebelah mata sampe buat label musik sendiri, congrats syan""",1.0,False
Non-bullying,congrats kak isyan semoga karya nya yang kakak sukses teruss,"""CONGRATS KAK ISYAN semoga karya nya apa yg dilakukan kakak sukses teruss""",1.0,False
Bullying,orang stres gila,"""ORANG INI TERLIHAT SANGAT SANGAT STRES DAN GILA""",0.0,True
Bullying,saya kalai tuhan gaakan saya jadi manusia pante tidak hidup orang dunia akhlaknya tidak ada tolol bangsat,"""Gua kalai jadi tuhan gaakan gua jadiin dia ini manusia, lebih pante ga hidup ini orang di dunia, akhlaknya gaada tolol bangsat""",0.0,True
Non-bullying,nya saya nangis kalau lagu nya seiihh kalau nangis karena saking bagus nya lagu nya,"""Biasa nya aq nangis kalo lagu nya seiihh, kalo sekarang nangis karna saking bagus nya lagu nya""",1.0,False
Non-bullying,definisi minat ketemu bakat ketemu kerja keras,"""definisi minat ketemu bakat ketemu kerja keras""",1.0,False
Non-bullying,vnagstn astaga si isyana keren sekali musisi lokal selera musiknya mirip gini,"""@vnagstn astaga si isyana keren banget ini; bisa ada musisi lokal yang selera musiknya kayak gini""",1.0,False
Non-bullying,mashaallah sudah cantik pintar jago nyanyi dan mainin alat musik neng isyanasarasvati ngefans benar mah,"""MashaAllah? udh cantik, pinter, jago nyanyi dn mainin alat musik pula neng @isyanasarasvati ngefans bener ini mah""",1.0,False
Non-bullying,gilaaaa gila gilaaaa tangan kaki ekspresi n emosi tertuang adi karya yang fantastis,"""Gilaaaa.. gila.. gilaaaa Tangan, kaki, ekspresi, n emosi tertuang adi suatu karya yg fantastis""",1.0,True
Non-bullying,gosh kali lihat isyana mainin alat musik kaya lihat jiwanya beda merinding gila kaya kepribadiannya serius sangat,"""Gosh, tiap kali lihat isyana mainin alat musik kaya lihat jiwanya beda. Merinding gila. Kaya kepribadiannya jadi serius bangett""",1.0,True
Non-bullying,sumpah allah bagus sangat kereennn merinding aku nya dengerin sampai habis tiba2 saja sampai netesin air mata,"""Sumpah demi allah bagus bangett kereennn merinding ak nya.. dengerin sampe abis tiba2 aja ampe netesin air mata""",1.0,False
Non-bullying,memutuskan fans isyana gila keren sekali ya otak berdua berfungsi dengan menjalankan perintah tangan kaki bersamaan,"""aku memutuskan untuk menjadi fans isyana. gila keren banget ya, otak mereka berdua bisa berfungsi dg menjalankan perintah ke tangan dan kaki, di waktu bersamaan""",1.0,True
Non-bullying,amzing isyanaa jujur amazed sekali skill minat isyana bermusik tidak bernyanyi main alat musik jago sekali,"""AMZING ISYANAA!! Jujur aku amazed banget dengan skill dan minat Isyana dalam bermusik. Ga Cuma bernyanyi tapi main alat musik pun jago banget""",1.0,False
Non-bullying,ngiri liat orang keren main alat musik dalam sekali nikmatin permainan,"""paling ngiri liat orang keren maen alat musik dan dalem banget nikmatin permainan sendiri""",1.0,False
Non-bullying,sampai tidak berkata2 isyana sangat2 sempurna orang,"""Sampe ga bisa berkata2 lagi buat isyana, sangat2 sempurna org ini""",1.0,False
Non-bullying,inimah main alat musik olahraga jari kaki mah,"""Inimah bukan main alat musik lagi. Olahraga jari dan kaki ini mah""",1.0,False
positif,jual makanan anjing dog food happy dog murah harga promo,JUAL MAKANAN ANJING (DOG FOOD) HAPPY DOG MURAH HARGA PROMO,1.0,True
positif,jual grosir makanan anjing makanan kucing petshop,JUAL GROSIR MAKANAN ANJING MAKANAN KUCING UNTUK PETSHOP,1.0,True
positif,mentang mentang kamu anak gaul pas dikejar anjing lari bilang saya kabur bilang wow begitu,Jangan mentang-mentang lu anak Gaul. Pas dikejar anjing bukannya lari malah bilang 'terus Gue harus kabur sambil bilang wow gitu?',1.0,True
negatif,males kalau kerja pagi terus tidak yang antar anjing,"Males itu kalo kerja pagi trus gak ada yg nganter, anjing",0.0,True
negatif,pagi panggil anjing saja kamu motornya ugal ugalan,Pagi ini cuma mau panggil anjing aja buat elo yang naik motornya ugal ugalan.,0.0,True
positif,hukumya orang islam pelihara anjing banyak kalangan artis yang plihara,"Mau tanya, hukumya org Islam pelihara anjing? Kan byk kalangan artis yg plihara?",1.0,True
positif,anjing okay,Cuma karena anjing... okay,1.0,True
negatif,sok geulis anjing,sok geulis anjing,0.0,True
positif,cokelat racun anjing kucing,Cokelat merupakan racun bagi anjing dan kucing.,1.0,True
negatif,anjing juga kamu ler,anjing jg lo ler,0.0,True
positif,memelihara anjing n kucing nih,Wah aku memelihara anjing n kucing nih,1.0,True
positif,so sweet pemain gendong anjing pengganggu laga,"So Sweet, Pemain Ini Gendong Anjing Pengganggu Laga",1.0,True
positif,anak anjing jantan sengaja anak anjing betina menang bermain,Anak anjing jantan sengaja membuat anak anjing betina menang ketika mereka sedang bermain,1.0,True
